,IdeNucleoCEG,NomUsina,NomEmpresa,NomBarramento,DscTipo,DscNivelSegurancaBarragem,IdcClassificacaoBarragens,DscCategoriaRiscoGeral,DscDanoPotencialGeral,DscVersao,NomCampanha,DatInicioCampanha,DatFimCampanha,DatInicioPrazoLegalCampanha,DatFimPrazoLegalCampanha,NomSecundario,DatConclusaoConstrucao,MdaAlturaMacicoTerreno,MdaAlturaMacicoFundacao,MdaComprimento,NumBarramento,DscExisteAcidenteIncidente,QtdAcidenteIncidente,DthCadastro,DthEnvio,DscEnvioPrazoLegal,NomRioEmpreendimento,MdaCapacidadeTotalEmp,DatPrimeiroEnchimento,DscFaseVidaEmpreendimento,QtdBarramentoEmpreendimento,MdaAreaSuperficieReservatorio,NumCnpj,MdaPotenciaImplantacao,PctParticipacaoEmpreendimento,CodCEG,NomFonteEnergia,SigEstadoUsina,DscFaseUsina,DscTipoGeracao,DscTipoFundacao,DscTipoConstrucaoBarragem,DscEstimativaVazaoProjeto,DscCasaForca,DscComprimento,DscIdadeBarragem,DscAltura,DscExisteDeformacao,DscCondicaoEclusa,DscCondicaoDeterioracao,DscPercolacao,DscConfEstruturasAducao,DscConfEstruturaExtravasora,DscExisteDocumentacaoProjeto,DscPossuiTecnicoEstrutura,DscPossuiInspecaoMonitoramento,DscRegraOperDispositivo,DscEmiteRelatorio,DscTamanhoVolumeReservatorio,DscProbabilidadeMorte,DscImpactoAmbiental,DscImpactoSocioEconomico,DscPSBElaborado,DatConclusaoPSB,DscPAEElaborado,DatConclusaoPAE,DscISRRealizada,DatConclusaoISR,DscISERealizada,QtdMunicipioAfetado,MdaVazaoVertedouro,MdaCotaCoroamentoBarramento,NomTipoEstrutural,DscTipoEstrutural,DscEstudoRompimento,DscEnquadraResolucao
243,27556.0,Barra Grande,Baesa-energética barra grande s/a,Barra Grande,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2005-07-05,,185.0,665.0,1,Não,0,2019-01-11 13:59:45,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Pelotas,4904.45,2005-07-05,Operação,1,0.0,4781143000139.0,690000.0,100.0,UHE.PH.RS.027556-5.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha Sã,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,Casa de força ao pé da barragem,Comprimento > 200m,entre 10 e 30 anos,Altura > 60m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Existente ,Ms - muito significativo (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica),"Alto (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2017-12-21,Aprovado e implantado,2017-12-21,Sim,2018-09-28,Não,0,,,Sem Informação,Sem Informação,,Sim
244,27713.0,Salto Forqueta,Cooperativa regional de desenvolvimento teutonia - certel,PCH SALTO FORQUETA,Barragem,Normal,C,Baixo,Medio,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2002-10-05,,29.5,175.43,1,Não,0,2019-01-17 10:14:44,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Forqueta,3.232,2002-11-05,Operação,1,0.0,89777692000192.0,6080.0,100.0,PCH.PH.RS.027713-4.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,15m < Altura < 30m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,"Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo","Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Existente ,Ms - muito significativo (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica),"Alto (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2017-12-20,Aprovado e implantado,2016-10-19,Sim,2018-05-30,Sim,0,,,Sem Informação,Sem Informação,,Sim
245,27876.0,Linha Emília,Linha emília energética s.a.,Linha Emília,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2008-11-30,,28.0,390.0,1,Não,0,2019-01-30 15:08:14,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Carreiro,11.684,2008-12-30,Operação,1,0.0,4502673000109.0,19500.0,100.0,PCH.PH.RS.027876-9.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Alvenaria de Pedra,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Médio,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2018-07-13,Aprovado e implantado,2018-09-20,Sim,2018-04-10,Não,0,,,Sem Informação,Sem Informação,,Sim
246,27877.0,Cotiporã,Cotiporã energética s.a.,Cotiporã,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2008-10-23,,22.0,237.6,1,Não,0,2019-01-30 15:07:10,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Carreiro,3.6609,2008-11-23,Operação,1,0.0,4589680000181.0,19500.0,100.0,PCH.PH.RS.027877-7.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Alvenaria de Pedra,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2018-07-13,Aprovado e implantado,2018-09-20,Sim,2018-04-11,Não,0,,,Sem Informação,Sem Informação,,Sim
247,27878.0,Caçador,Caçador energética s.a.,Caçador,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2008-09-15,,13.8,165.0,1,Não,0,2019-01-30 15:06:15,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Carreiro,0.126,2018-10-15,Operação,1,0.0,4511174000170.0,22500.0,100.0,PCH.PH.RS.027878-5.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto Convencional,Milenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,"Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas",Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Inexistente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)",Inexistente ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem),Sim,2018-07-13,Não elaborado,2018-09-20,Sim,2018-04-12,Não,0,,,Sem Informação,Sem Informação,,Sim
248,27885.0,Ferradura,Bt geradora de energia elétrica s/a,1,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2007-06-01,,20.3,158.0,1,Não,0,2019-01-22 16:39:13,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Guarita,0.4525,2003-11-01,Operação,1,0.0,3149173000164.0,9200.0,100.0,PCH.PH.RS.027885-8.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Alvenaria de Pedra,TR = 500 anos,Barragem/Dique sem Casa de Força associada,Comprimento = 200m,entre 10 e 30 anos,15m < Altura < 30m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Possui técnico responsável pela segurança da barragem,Possui e aplica apenas procedimentos  de inspeção,Sim ou Vertedouro tipo soleira livre,Não emite os relatórios,Pequeno,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Alto (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2017-12-11,Aprovado e implantado,2017-12-11,Sim,2018-12-20,Não,0,,,Sem Informação,Sem Informação,,Sim
249,28030.0,Carlos Gonzatto (Antiga Turvo 6),Cn energia s/a,PCH Carlos Gonzatto,Barragem,Normal,C,Baixo,Baixo,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2006-01-07,,9.0,165.0,1,Não,0,2019-01-17 09:55:09,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Turvo,3.0404,2006-01-09,Operação,1,0.0,7018663000182.0,9000.0,100.0,PCH.PH.RS.028030-5.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha Sã,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,"Casa de força associada à barragem por meio de conduto forçado, túnel, etc",Comprimento = 200m,entre 10 e 30 anos,Altura = 15m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Pequeno,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2017-04-13,Não elaborado,1900-01-01,Sim,2017-02-07,Não,0,,,Sem Informação,Sem Informação,,Não
250,28231.0,José Barasuol (Antiga Linha 3 Leste),Jb geração e comércio de energia elétrica ltda.,Linha 3 Leste,Barragem,Normal,C,Baixo,Medio,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2003-10-01,,17.0,248.0,1,Não,0,2019-01-31 16:58:00,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Ijuí,5.74,2003-10-01,Operação,1,0.0,40359080000190.0,14335.0,100.0,PCH.PH.RS.028231-6.01,Hidrelétrica,RS,Operação,Pequena Central Hidrelétrica,Rocha alterada dura com tratamento,Alvenaria de Pedra,TR = 500 anos,Casa de força ao pé da barragem,Comprimento > 200m,entre 10 e 30 anos,15m < Altura < 30m,Existência de trincas e abatimentos  de pequena extensão e impacto nulo,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Não emite os relatórios,Médio,Existente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2014-08-20,Aprovado e implantado,2014-08-20,Sim,2017-09-19,Não,0,,,Sem Informação,Sem Informação,,Sim
251,28354.0,Foz do Chapecó,Foz do chapecó energia s.a.,Principal - FC,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2010-08-25,,47.0,1086.0,2,Não,0,2019-01-15 14:04:39,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Uruguai,1501.8,2010-08-25,Operação,2,0.0,4591168000170.0,855000.0,100.0,UHE.PH.RS.028354-1.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha Sã,Concreto Ciclópico,(Cheia Máxima Provável) ou Decamilenar,Barragem/Dique sem Casa de Força associada,Comprimento > 200m,entre 5 e 10 anos,30m = Altura = 60m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Pouco frequente ,Ms - muito significativo (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica),"Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2017-12-21,Aprovado e implantado,2017-12-21,Sim,2018-08-17,Não,0,,,Sem Informação,Sem Informação,,Sim
252,28354.0,Foz do Chapecó,Foz do chapecó energia s.a.,Tomada d'Água - FC,Barragem,Normal,B,Baixo,Alto,Versão 1,Campanha 2018/1,2018-11-01,2019-01-31,2018-11-01,2019-01-31,,2010-08-25,,46.0,291.28,2,Não,0,2019-01-15 14:04:39,2019-01-31 00:00:00,Enviado Dentro do Prazo Legal,Uruguai,1501.8,2010-08-25,Operação,2,0.0,4591168000170.0,855000.0,100.0,UHE.PH.RS.028354-1.01,Hidrelétrica,RS,Operação,Usina Hidrelétrica,Rocha Sã,Concreto Convencional,(Cheia Máxima Provável) ou Decamilenar,Casa de força ao pé da barragem,Comprimento > 200m,entre 5 e 10 anos,30m = Altura = 60m,Inexistente,Não possui eclusa,Inexistente,Percolação totalmente controlada pelo sistema de drenagem,Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento,Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos,"Projeto executivo e ""como construído",Possui estrutura organizacional com técnico responsável pela segurança da barragem,Possui e aplica procedimentos de inspeção e monitoramento,Sim ou Vertedouro tipo soleira livre,Emite regularmente os relatórios,Muito grande,Pouco frequente ,"S - significativo (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais)","Baixo ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação)",Sim,2017-12-21,Aprovado e implantado,2017-12-21,Sim,2018-08-17,Não,0,,,Sem Informação,Sem Informação,,Sim
