;IdeNucleoCEG;NomUsina;NomEmpresa;NomBarramento;DscTipo;DscNivelSegurancaBarragem;IdcClassificacaoBarragens;DscCategoriaRiscoGeral;DscDanoPotencialGeral;DscVersao;NomCampanha;DatInicioCampanha;DatFimCampanha;DatInicioPrazoLegalCampanha;DatFimPrazoLegalCampanha;NomSecundario;DatConclusaoConstrucao;MdaAlturaMacicoTerreno;MdaAlturaMacicoFundacao;MdaComprimento;NumBarramento;DscExisteAcidenteIncidente;QtdAcidenteIncidente;DthCadastro;DthEnvio;DscEnvioPrazoLegal;NomRioEmpreendimento;MdaCapacidadeTotalEmp;DatPrimeiroEnchimento;DscFaseVidaEmpreendimento;QtdBarramentoEmpreendimento;MdaAreaSuperficieReservatorio;NumCnpj;MdaPotenciaImplantacao;PctParticipacaoEmpreendimento;CodCEG;NomFonteEnergia;SigEstadoUsina;DscFaseUsina;DscTipoGeracao;DscTipoFundacao;DscTipoConstrucaoBarragem;DscEstimativaVazaoProjeto;DscCasaForca;DscComprimento;DscIdadeBarragem;DscAltura;DscExisteDeformacao;DscCondicaoEclusa;DscCondicaoDeterioracao;DscPercolacao;DscConfEstruturasAducao;DscConfEstruturaExtravasora;DscExisteDocumentacaoProjeto;DscPossuiTecnicoEstrutura;DscPossuiInspecaoMonitoramento;DscRegraOperDispositivo;DscEmiteRelatorio;DscTamanhoVolumeReservatorio;DscProbabilidadeMorte;DscImpactoAmbiental;DscImpactoSocioEconomico;DscPSBElaborado;DatConclusaoPSB;DscPAEElaborado;DatConclusaoPAE;DscISRRealizada;DatConclusaoISR;DscISERealizada;QtdMunicipioAfetado;MdaVazaoVertedouro;MdaCotaCoroamentoBarramento;NomTipoEstrutural;DscTipoEstrutural;DscEstudoRompimento;DscEnquadraResolucao
486;1076.0;Guarita;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;João Amado;Barragem;Normal;B;BAIXO;ALTO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;João Amado;1953-01-01;12,0000;12,0000;188,5000;2;Não;0;2020-02-28 10:46:13.050000000;2021-01-27 19:59:06.083000000;Enviado Dentro do Prazo Legal;Guarita;10,600000;1953-01-01;Operação;3;6650000,00;39881421000104.0;1760,00;100,00000;PCH.PH.RS.001076-6.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Concreto Ciclópico;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento = 200m;< 5 ou > 50 anos ou sem;15m < Altura < 30m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Médio;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado, mas não implantado;2018-12-19;Sim;2020-11-26;Não se aplica;4;450,0000;483,00;Gravidade;Gravidade;Estudos concluídos;Sim
487;1076.0;Guarita;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Dique esquerdo João Amado;Dique;Normal;B;BAIXO;ALTO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Dique esquerdo;1953-01-01;5,0000;5,0000;318,6000;3;Não;0;2020-02-28 10:46:13.050000000;2021-01-27 19:59:06.083000000;Enviado Dentro do Prazo Legal;Guarita;10,600000;1953-01-01;Operação;3;6650000,00;39881421000104.0;1760,00;100,00000;PCH.PH.RS.001076-6.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Terra Homogênea;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento > 200m;< 5 ou > 50 anos ou sem;15m < Altura < 30m;Inexistente;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Médio;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);BAIXO ( existe pequena concentração de instalações residenciais e comerciais, agrícolas, industriais ou de infraestrutura  na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado, mas não implantado;2018-12-19;Sim;2020-11-26;Não se aplica;4;450,0000;,00;Homogênea;Homogênea;Estudos concluídos;Sim
488;26730.0;Santa Rosa;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Santa Rosa;Barragem;Normal;C;BAIXO;BAIXO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Santa Rosa;1955-01-01;4,0000;4,0000;65,0000;1;Não;0;2021-01-27 20:24:23.433000000;2021-01-27 20:24:50.047000000;Enviado Dentro do Prazo Legal;Santa Rosa;,070000;1955-01-01;Operação;1;100000,00;39881421000104.0;1580,00;100,00000;PCH.PH.RS.026730-9.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento;Concreto Ciclópico;;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;< 5 ou > 50 anos ou sem;Altura = 15m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas preparadas para a operação, mas sem  fontes de suprimento de energia de emergência /  canais ou vertedouro  (tipo soleira livre) com erosões ou obstruções, porém sem riscos a estrutura vertente;Projeto básico;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica apenas procedimentos  de inspeção;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Pequeno;INEXISTENTE (não existem pessoas permanentes/residentes ou temporárias/transitando na área afetada a  jusante da barragem);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Sim;2015-03-26;Não se aplica;;Sim;2020-11-03;Não se aplica;0;900,0000;186,00;Gravidade;Gravidade;Inexistente;Não
489;27012.0;Dona Francisca;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Dona Francisca;Barragem;Atenção;B;BAIXO;ALTO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Dona Francisca;2000-11-15;51,0000;51,0000;610,0000;1;Não;0;2021-01-27 15:32:48.827000000;2021-01-27 15:34:14.187000000;Enviado Dentro do Prazo Legal;Jacui;355,000000;2000-11-15;Operação;1;22000000,00;39881421000104.0;125000,00;15,00000;UHE.PH.RS.027012-1.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento;Concreto rolado;(Cheia Máxima Provável) ou Decamilenar;Casa de força ao pé da barragem;Comprimento > 200m;entre 10 e 30 anos;30m = Altura = 60m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);MS - MUITO SIGNIFICATIVO (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica);ALTO (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado e implantado;2009-02-01;Sim;2020-05-26;Não se aplica;5;10600,0000;102,00;Gravidade;Gravidade;Articulação entre as empresas realizada;Sim
490;27012.0;Dona Francisca;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Dona Francisca;Barragem;Atenção;B;BAIXO;ALTO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Dona Francisca;2000-11-15;51,0000;51,0000;610,0000;1;Não;0;2021-01-27 15:32:48.827000000;2021-01-27 15:34:14.187000000;Enviado Dentro do Prazo Legal;Jacui;355,000000;2000-11-15;Operação;1;22000000,00;39881421000104.0;125000,00;15,00000;UHE.PH.RS.027012-1.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento;Concreto rolado;(Cheia Máxima Provável) ou Decamilenar;Casa de força ao pé da barragem;Comprimento > 200m;entre 10 e 30 anos;30m = Altura = 60m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);MS - MUITO SIGNIFICATIVO (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica);ALTO (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado e implantado;2009-02-01;Sim;2020-05-26;Não se aplica;5;10600,0000;102,00;Gravidade;Gravidade;Plano de trabalho concluído;Sim
491;27012.0;Dona Francisca;DONA FRANCISCA ENERGÉTICA S.A.;Dona Francisca;Barragem;Atenção;B;BAIXO;ALTO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Dona Francisca;2000-11-15;51,0000;51,0000;610,0000;1;Não;0;2021-01-27 15:32:48.827000000;2021-01-27 15:34:14.187000000;Enviado Dentro do Prazo Legal;Jacui;355,000000;2000-11-15;Operação;1;22000000,00;2832860000117.0;125000,00;85,00000;UHE.PH.RS.027012-1.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento;Concreto rolado;(Cheia Máxima Provável) ou Decamilenar;Casa de força ao pé da barragem;Comprimento > 200m;entre 10 e 30 anos;30m = Altura = 60m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);MS - MUITO SIGNIFICATIVO (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica);ALTO (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado e implantado;2009-02-01;Sim;2020-05-26;Não se aplica;5;10600,0000;102,00;Gravidade;Gravidade;Articulação entre as empresas realizada;Sim
492;27012.0;Dona Francisca;DONA FRANCISCA ENERGÉTICA S.A.;Dona Francisca;Barragem;Atenção;B;BAIXO;ALTO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Dona Francisca;2000-11-15;51,0000;51,0000;610,0000;1;Não;0;2021-01-27 15:32:48.827000000;2021-01-27 15:34:14.187000000;Enviado Dentro do Prazo Legal;Jacui;355,000000;2000-11-15;Operação;1;22000000,00;2832860000117.0;125000,00;85,00000;UHE.PH.RS.027012-1.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha alterada sem tratramento / Rocha alterada fraturada com tratamento;Concreto rolado;(Cheia Máxima Provável) ou Decamilenar;Casa de força ao pé da barragem;Comprimento > 200m;entre 10 e 30 anos;30m = Altura = 60m;Existência de trincas e abatimentos  de pequena extensão e impacto nulo;Não possui eclusa;Inexistente;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);MS - MUITO SIGNIFICATIVO (área afetada da barragem apresenta interesse ambiental relevante ou protegida em legislação específica);ALTO (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2015-03-25;Aprovado e implantado;2009-02-01;Sim;2020-05-26;Não se aplica;5;10600,0000;102,00;Gravidade;Gravidade;Plano de trabalho concluído;Sim
493;28354.0;Foz do Chapecó;Foz do Chapecó Energia S.A.;Principal - FC;Barragem;Normal;B;BAIXO;ALTO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Principal;2010-08-25;47,0000;47,0000;1086,0000;1;Não;0;2021-01-30 08:50:31.877000000;2021-01-30 09:05:09.760000000;Enviado Dentro do Prazo Legal;Uruguai;1501,800000;2010-08-25;Operação;2;84400000,00;4591168000170.0;855000,00;100,00000;UHE.PH.RS.028354-1.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha Sã;Enrocamento;(Cheia Máxima Provável) ou Decamilenar;Barragem/Dique sem Casa de Força associada;Comprimento > 200m;entre 10 e 30 anos;30m = Altura = 60m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);ALTO (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2017-12-21;Aprovado e implantado;2017-12-21;Sim;2020-02-05;Não se aplica;15;62190,0000;268,00;Outro;Outro;Articulação entre as empresas realizada;Sim
494;28354.0;Foz do Chapecó;Foz do Chapecó Energia S.A.;Tomada D'Água - FC;Barragem;Normal;B;BAIXO;ALTO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Tomada D'Água;2010-08-25;46,0000;46,0000;291,2800;2;Não;0;2021-01-30 08:50:31.877000000;2021-01-30 09:05:09.760000000;Enviado Dentro do Prazo Legal;Uruguai;1501,800000;2010-08-25;Operação;2;84400000,00;4591168000170.0;855000,00;100,00000;UHE.PH.RS.028354-1.01;Hidrelétrica;RS;Operação;Usina Hidrelétrica;Rocha Sã;Concreto Convencional;(Cheia Máxima Provável) ou Decamilenar;Casa de força ao pé da barragem;Comprimento > 200m;entre 10 e 30 anos;30m = Altura = 60m;Inexistente;Não possui eclusa;Inexistente;Percolação totalmente controlada pelo sistema de drenagem;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;"Projeto executivo e ""como construído";Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Muito grande;EXISTENTE (existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, portanto, vidas humanas poderão ser atingidas);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);ALTO (existe grande concentração de  instalações residenciais e comerciais, agrícolas, industriais, de infraestrutura e serviços de lazer e turismo na área afetada da barragem ou instalações portuárias ou serviços de navegação);Sim;2017-12-21;Aprovado e implantado;2017-12-21;Sim;2020-02-05;Não se aplica;15;62190,0000;268,00;Gravidade;Gravidade;Articulação entre as empresas realizada;Sim
495;29001.0;Palanquinho;Serrana Energética S.A.;Barragem Palanquinho;Barragem;Normal;C;BAIXO;BAIXO;Retificação 1;Campanha-2/2020;2020-11-01;2021-02-28;2020-11-01;2021-01-31;Barramento Palanquinho;2010-03-12;50,0000;50,0000;173,5000;1;Não;0;2021-01-14 13:57:51.543000000;2021-01-14 14:05:29.910000000;Enviado Dentro do Prazo Legal;Lajeado Grande;9,460000;2010-05-01;Operação;1;590000,00;7094597000120.0;24165,00;100,00000;PCH.PH.RS.029001-7.01;Hidrelétrica;RS;Operação;Pequena Central Hidrelétrica;Rocha Sã;Concreto rolado;Milenar;Casa de força associada à barragem por meio de conduto forçado, túnel, etc;Comprimento = 200m;entre 10 e 30 anos;30m = Altura = 60m;Inexistente;Não possui eclusa;Falhas na proteção dos taludes e paramentos, presença de arbustos de pequena extensão e impacto nulo;Umidade ou surgência nas áreas de jusante, paramentos, taludes ou ombreiras estabilizadas e/o monitoradas;Estruturas civis e disposiivos hidroeletromecanicos  em condições adequadas de manutenção e funcionamento;Estruturas civis e hidroeletromecânicas em pleno funcionamento / canais de aproximação ou de restituição ou vertedouro (tipo soleira livre) desobstruídos;Projeto executivo;Possui estrutura organizacional com técnico responsável pela segurança da barragem;Possui e aplica procedimentos de inspeção e monitoramento;Sim ou Vertedouro tipo soleira livre;Emite regularmente os relatórios;Médio;POUCO FREQUENTE (não existem pessoas ocupando permanentemente a área afetada a  jusante da barragem, mas existe estrada vicinal de uso local);S - SIGNIFICATIVO (área afetada da barragem não representa área de interesse ambiental, áreas protegidas em legislação específica ou encontra-se totalmente descaracterizada de suas condições naturais);INEXISTENTE ( não existem quaisquer instalações e serviços de navegação na área afetada por acidente da barragem);Sim;2018-01-11;Não elaborado;;Sim;2020-12-18;Não se aplica;2;1344,0000;524,00;Gravidade;Gravidade;Estudos concluídos;Sim
